match_id,home_xg,away_xg
1920-burnley-liverpool,0.61739,1.20057
1920-newcastle-watford,1.04131,1.1068
1920-arsenal-burnley,1.1644,1.39172
1920-mancity-brighton,2.30818,0.861035
1920-crystalpalace-astonvilla,1.41394,0.30354
1920-chelsea-sheffieldunited,2.30579,1.04649
1920-westham-norwich,2.20657,1.1674
1920-southampton-manunited,0.769616,1.90356
1920-tottenham-newcastle,1.25927,0.51428
1920-wolves-burnley,1.32793,1.22762
1920-leicester-bournemouth,2.23766,0.554726
1920-manunited-chelsea,2.37442,1.09534
1920-leicester-wolves,0.543759,0.812949
1920-newcastle-arsenal,0.380551,1.13309
1819-arsenal-brighton,2.36178,1.90585
1819-chelsea-watford,2.96478,1.2712
1819-huddersfield-manunited,0.73663,1.88049
1819-newcastle-liverpool,1.29707,1.48081
1819-cardiff-crystalpalace,1.4996,1.80991
1819-westham-southampton,1.99866,0.443686
1819-mancity-leicester,1.08617,0.537307
1819-wolves-fulham,2.09397,0.512477
1819-everton-burnley,1.76461,0.473292
1819-manunited-chelsea,1.12483,1.6298
1819-burnley-mancity,0.0899809,2.34878
1819-leicester-arsenal,3.6797,0.600697
1819-brighton-newcastle,1.20482,0.43797
1819-crystalpalace-everton,0.261344,1.15217
1819-bournemouth-tottenham,2.22622,0.713362
1920-brighton-burnley,1.68545,0.341654
1819-watford-westham,2.06986,3.20094
1819-southampton-huddersfield,0.941018,0.857152
1920-tottenham-astonvilla,2.57262,0.639599
1920-watford-brighton,0.670022,0.855516
1920-crystalpalace-everton,0.87159,1.2246
1920-burnley-southampton,0.909241,1.08752
1920-bournemouth-sheffieldunited,1.34099,1.59864
1920-westham-mancity,1.2003,3.18377
1819-tottenham-everton,0.882608,2.06851
1920-liverpool-norwich,2.23456,0.842407
1819-burnley-arsenal,1.72939,2.87276
1819-crystalpalace-bournemouth,2.85899,1.8981
1819-fulham-newcastle,0.569845,1.95921
1819-leicester-chelsea,0.345306,1.26735
1819-liverpool-wolves,1.70197,0.883861
1819-manunited-cardiff,1.89555,1.71095
1819-brighton-mancity,0.595313,2.22234
1819-fulham-cardiff,0.519072,1.11322
1920-sheffieldunited-southampton,1.88034,1.57659
1920-wolves-chelsea,1.49359,3.06799
1920-bournemouth-norwich,0.675554,0.402873
1920-chelsea-newcastle,2.30068,0.197082
1920-leicester-burnley,0.8291,1.79569
1920-tottenham-watford,0.891617,0.846851
1920-wolves-southampton,0.887495,1.37695
1920-crystalpalace-mancity,0.616864,4.02104
1920-manunited-liverpool,0.791862,1.03212
1920-sheffieldunited-arsenal,0.895722,0.949735
1920-southampton-leicester,0.457334,4.38046
1920-mancity-astonvilla,3.19004,0.980145
1920-brighton-everton,1.15279,1.04723
1920-watford-bournemouth,0.674903,0.899526
1920-westham-sheffieldunited,2.33891,1.16171
1920-burnley-chelsea,2.23494,0.988321
1920-newcastle-wolves,0.603104,1.93255
1920-arsenal-crystalpalace,1.54014,1.77892
1920-liverpool-tottenham,2.18851,1.35143
1920-burnley-westham,2.4158,0.474281
1920-chelsea-crystalpalace,3.28903,0.479488
1920-norwich-watford,0.62104,1.36017
1920-everton-tottenham,1.15532,0.243393
1920-crystalpalace-leicester,0.44291,0.981167
1920-watford-chelsea,1.4744,2.18313
1920-astonvilla-brighton,2.96692,1.32184
1920-westham-newcastle,1.53597,1.93192
1920-mancity-southampton,3.36132,0.893889
1920-brighton-norwich,2.65496,0.455082
1920-astonvilla-liverpool,0.741615,2.38824
1920-arsenal-wolves,1.02552,1.5103
1920-bournemouth-manunited,1.86862,0.641129
1920-norwich-manunited,0.8924,4.51232
1920-sheffieldunited-burnley,2.58392,0.716613
1920-everton-westham,2.23324,0.459112
1920-newcastle-manunited,0.650296,0.969204
1920-arsenal-bournemouth,1.24109,0.683967
1920-arsenal-astonvilla,2.53209,1.71546
1920-chelsea-liverpool,1.23321,1.03003
1920-westham-manunited,0.51376,1.27826
1920-crystalpalace-wolves,0.984777,1.75572
1920-newcastle-brighton,1.09807,1.21592
1920-everton-sheffieldunited,1.26041,0.508011
1920-sheffieldunited-liverpool,1.17022,1.97079
1920-burnley-norwich,2.39312,0.801428
1920-leicester-tottenham,1.28752,1.33735
1920-southampton-bournemouth,2.18021,1.29773
1920-astonvilla-westham,1.40502,0.535279
1920-watford-arsenal,2.83209,1.00616
1920-bournemouth-everton,1.41542,1.50641
1920-norwich-mancity,1.7413,2.34436
1920-mancity-watford,6.63049,0.344718
1920-tottenham-crystalpalace,1.04944,0.577323
1920-tottenham-southampton,1.19008,1.16256
1920-astonvilla-burnley,0.914266,1.66919
1920-southampton-chelsea,1.27044,2.15201
1920-mancity-wolves,1.61884,1.18825
1920-westham-crystalpalace,1.23577,2.0682
1920-watford-sheffieldunited,1.44318,0.353724
1920-norwich-astonvilla,1.84838,3.67827
1920-liverpool-leicester,3.74867,0.0982107
1920-wolves-watford,1.16363,1.06615
1920-burnley-everton,0.558912,1.30723
1920-manunited-arsenal,1.1335,1.70399
1920-leicester-newcastle,1.82438,0.054134
1920-everton-mancity,2.35854,3.1082
1920-crystalpalace-norwich,1.80497,0.712129
1920-chelsea-brighton,4.26443,0.616263
1920-bournemouth-westham,2.31957,1.29546
1920-brighton-tottenham,2.60017,0.478504
1920-newcastle-bournemouth,2.3306,1.9213
1819-southampton-bournemouth,2.73537,2.62214
1819-tottenham-westham,1.35378,0.991558
1819-westham-liverpool,0.791319,1.12475
1819-everton-mancity,0.111559,2.60922
1819-fulham-manunited,2.18741,2.13209
1819-crystalpalace-westham,2.68412,1.74711
1819-watford-everton,1.53311,0.641094
1819-southampton-cardiff,1.70666,0.980673
1819-liverpool-bournemouth,2.53003,0.390995
1819-huddersfield-arsenal,1.96816,1.46751
1819-brighton-burnley,1.31614,1.83041
1819-tottenham-leicester,1.21144,3.02164
1819-mancity-chelsea,4.04218,0.901867
1819-wolves-newcastle,2.30998,0.435263
1819-westham-fulham,2.72871,1.23555
1819-cardiff-watford,1.90045,2.75798
1819-burnley-tottenham,1.08514,0.845211
1819-newcastle-huddersfield,3.03313,0.133934
1819-bournemouth-wolves,2.13291,1.20286
1819-tottenham-arsenal,1.76818,3.45713
1819-liverpool-watford,2.74266,0.630423
1819-mancity-westham,3.67741,0.400125
1819-chelsea-tottenham,0.625978,0.722229
1819-crystalpalace-manunited,1.69334,1.54089
1819-southampton-fulham,1.15823,0.798715
1819-mancity-arsenal,3.03102,0.703542
1819-arsenal-bournemouth,3.18716,0.88618
1819-cardiff-everton,0.219359,1.14212
1819-huddersfield-wolves,1.46224,0.573166
1819-leicester-brighton,1.92171,1.20566
1819-arsenal-southampton,2.35088,0.613167
1819-manunited-liverpool,0.474869,0.380519
1819-leicester-crystalpalace,0.946697,1.57739
1819-newcastle-burnley,1.70312,1.74201
1819-leicester-manunited,1.40067,1.49717
1819-cardiff-bournemouth,2.53093,0.35199
1819-brighton-watford,1.83528,0.279297
1819-bournemouth-westham,1.24835,0.971813
1819-liverpool-crystalpalace,2.8299,0.695213
1819-manunited-brighton,2.64005,0.635111
1819-newcastle-cardiff,2.518,0.255727
1819-southampton-everton,1.06009,1.31169
1819-watford-burnley,1.06981,1.97256
1819-arsenal-chelsea,2.09412,0.755304
1819-wolves-leicester,2.21719,1.33831
1819-tottenham-manunited,1.80359,0.957777
1819-everton-bournemouth,1.7814,1.52828
1819-chelsea-newcastle,1.32355,0.395148
1718-crystalpalace-southampton,2.03243,1.11428
1819-burnley-fulham,0.809801,0.903255
1819-cardiff-huddersfield,0.124558,0.39468
1819-mancity-wolves,3.11947,0.0985446
1819-wolves-cardiff,3.2075,0.702261
1819-huddersfield-mancity,0.764264,2.01376
1819-wolves-westham,2.0363,0.130179
1819-burnley-southampton,2.00175,0.787747
1819-chelsea-huddersfield,2.94236,0.260391
1819-crystalpalace-fulham,2.19582,0.560836
1819-everton-wolves,1.36252,1.85729
1819-tottenham-newcastle,3.10409,0.400152
1819-liverpool-leicester,0.576336,1.1272
1819-fulham-tottenham,0.937902,1.93316
1819-tottenham-watford,1.36248,0.479838
1819-bournemouth-chelsea,2.15094,0.718873
1819-newcastle-mancity,0.992326,1.33896
1819-manunited-burnley,3.23417,0.934603
1819-arsenal-cardiff,2.69339,0.597893
1819-fulham-brighton,3.46113,2.36867
1819-huddersfield-everton,0.73078,1.05995
1819-southampton-crystalpalace,1.33257,1.53294
1819-watford-wolves,0.896093,2.44357
1819-manunited-southampton,2.54216,0.578485
1819-brighton-huddersfield,1.39896,0.2014
1819-newcastle-crystalpalace,0.943175,0.907988
1819-huddersfield-leicester,1.62301,3.61876
1819-bournemouth-burnley,1.20888,1.38919
1819-everton-arsenal,2.69396,0.201885
1819-chelsea-westham,2.23287,0.471195
1819-leicester-newcastle,0.877377,0.945804
1819-tottenham-huddersfield,2.78596,0.983527
1819-southampton-wolves,3.80842,0.642825
1819-fulham-everton,1.66303,1.29107
1819-burnley-cardiff,2.84358,0.872224
1819-brighton-bournemouth,0.206731,2.76885
1819-manunited-westham,2.65125,1.42817
1819-crystalpalace-mancity,0.318169,2.86236
1819-liverpool-chelsea,1.30839,0.873177
1819-watford-arsenal,1.12595,2.2668
1819-brighton-cardiff,0.588539,0.819472
1819-mancity-tottenham,2.06185,1.19894
1819-liverpool-huddersfield,3.58922,0.1624
1819-manunited-mancity,0.514509,0.530481
1819-wolves-arsenal,0.982018,0.939754
1819-tottenham-brighton,1.0032,0.143138
1819-watford-southampton,1.27253,2.11999
1819-chelsea-burnley,1.28197,0.788788
1819-southampton-liverpool,0.718394,2.00654
1819-arsenal-crystalpalace,1.54245,2.56216
1819-everton-manunited,1.5204,0.305982
1819-newcastle-southampton,1.23033,1.27102
1819-bournemouth-fulham,2.83739,2.61689
1819-huddersfield-watford,1.09072,1.08462
1819-westham-leicester,1.36558,0.8065
1819-wolves-brighton,2.60447,0.115051
1819-cardiff-liverpool,1.1187,2.42404
1819-mancity-cardiff,3.53913,0.135788
1819-tottenham-crystalpalace,2.57376,0.564317
1819-chelsea-brighton,3.12416,0.440898
1819-chelsea-wolves,1.0471,0.609079
1819-liverpool-burnley,4.12341,0.471571
1819-mancity-watford,3.75714,0.407168
1819-cardiff-westham,3.49275,0.295869
1819-huddersfield-bournemouth,0.339087,2.16389
1819-leicester-fulham,2.13494,0.15103
1819-arsenal-manunited,1.52723,2.3703
1819-newcastle-everton,2.37896,1.15114
1819-crystalpalace-brighton,1.44291,0.129312
1819-everton-liverpool,0.241879,0.811272
1819-fulham-chelsea,0.898469,1.53632
1819-watford-leicester,1.36515,0.794683
1819-westham-newcastle,1.88895,1.18549
1819-bournemouth-mancity,0.0,1.59515
1819-southampton-tottenham,2.07772,1.26876
1819-burnley-crystalpalace,1.90872,0.706284
1819-westham-huddersfield,1.88114,1.66909
1819-bournemouth-newcastle,1.61666,1.02847
1819-watford-fulham,1.59338,1.90917
1819-wolves-manunited,1.65044,2.03847
1819-arsenal-newcastle,1.04458,0.0441445
1819-liverpool-tottenham,1.0931,1.04822
1819-cardiff-chelsea,0.446122,2.07834
1819-westham-everton,0.0891639,2.65983
1819-burnley-leicester,1.17008,0.608954
1819-brighton-southampton,0.560521,0.857436
1819-crystalpalace-huddersfield,2.84701,0.926991
1819-leicester-bournemouth,1.8935,0.790333
1819-manunited-watford,1.98052,1.35208
1819-fulham-mancity,0.661491,2.31513
1819-everton-chelsea,2.24031,1.24394
1819-fulham-liverpool,0.915765,2.73437
1819-burnley-wolves,0.572695,0.397928
1819-crystalpalace-watford,1.1617,1.56262
1920-southampton-everton,0.742281,2.08883
1920-leicester-arsenal,1.37055,0.961339
1920-bournemouth-crystalpalace,0.363637,0.788453
1920-newcastle-sheffieldunited,2.15148,0.57107
1920-astonvilla-chelsea,1.57223,1.14011
1920-everton-liverpool,0.621456,0.659123
1920-mancity-burnley,2.71096,0.0303408
1920-leicester-brighton,0.505486,1.10227
1920-tottenham-westham,2.24125,0.83104
1920-wolves-bournemouth,0.715002,0.0619009
1920-norwich-everton,0.382813,0.654912
1920-newcastle-astonvilla,0.661808,1.22985
1920-manunited-sheffieldunited,2.8416,0.108082
1920-liverpool-crystalpalace,2.56729,0.0645285
1920-burnley-watford,0.964774,0.495542
1920-southampton-arsenal,0.738305,2.18595
1920-chelsea-mancity,4.206,0.690594
1920-astonvilla-wolves,0.403418,0.703549
1920-watford-southampton,0.365347,1.3364
1920-burnley-sheffieldunited,1.31966,1.63343
1920-chelsea-watford,2.78877,0.608971
1920-wolves-arsenal,0.985166,1.28273
1920-manunited-bournemouth,2.63259,1.52161
1920-leicester-crystalpalace,2.20683,0.507537
1920-norwich-brighton,0.545069,0.903046
1920-westham-wolves,0.44207,1.06433
1920-mancity-liverpool,2.65433,0.819606
1920-westham-chelsea,2.10497,1.57609
1920-everton-leicester,1.17592,1.80384
1920-bournemouth-newcastle,1.27503,2.23457
1920-arsenal-norwich,1.76496,0.153871
1920-brighton-manunited,0.31013,1.20903
1920-crystalpalace-burnley,1.06533,0.359906
1920-sheffieldunited-tottenham,1.59994,1.01524
1920-brighton-arsenal,0.670973,0.69627
1920-watford-leicester,1.00765,1.05245
1920-tottenham-manunited,0.534852,1.77307
1920-bournemouth-chelsea,1.58495,1.98271
1920-brighton-crystalpalace,1.78712,2.17159
1920-norwich-leicester,0.591716,1.42581
1920-liverpool-westham,2.48209,0.638236
1920-arsenal-everton,1.33567,2.65691
1920-wolves-norwich,3.25033,0.360646
1920-newcastle-burnley,1.11713,0.617612
1920-manunited-watford,2.5042,0.294956
1920-sheffieldunited-brighton,1.6597,1.06035
1920-southampton-astonvilla,3.02926,0.47235
1920-burnley-bournemouth,3.09935,1.75718
1920-crystalpalace-newcastle,1.75552,0.164495
1920-chelsea-tottenham,1.78193,0.265879
1920-mancity-westham,2.13777,0.0895892
1920-leicester-mancity,0.723269,2.42749
1920-newcastle-westham,1.49121,2.03065
1920-westham-southampton,2.78682,0.868573
1920-everton-manunited,2.41259,1.12561
1920-norwich-southampton,0.654932,1.87099
1920-mancity-arsenal,2.73725,0.496759
1920-astonvilla-sheffieldunited,1.00877,0.235909
1920-leicester-astonvilla,2.41239,0.672448
1920-manunited-mancity,1.7389,0.585469
1920-chelsea-everton,2.02883,0.445922
1920-watford-liverpool,2.71351,0.206031
1920-burnley-tottenham,3.33302,1.13669
1920-southampton-newcastle,0.348871,3.06384
1920-sheffieldunited-norwich,1.17263,2.55449
1920-crystalpalace-watford,0.856107,0.449161
1920-arsenal-westham,1.55974,1.61615
1920-liverpool-bournemouth,1.89453,1.29544
1920-tottenham-wolves,1.63079,2.62251
1920-wolves-brighton,0.898221,0.308874
1920-chelsea-manunited,0.940204,0.681814
1920-liverpool-astonvilla,1.0837,0.689775
1920-tottenham-everton,0.511828,0.403762
1920-watford-mancity,0.131868,3.73814
1920-astonvilla-arsenal,0.57408,0.737137
1920-manunited-westham,0.984161,1.29009
1920-liverpool-chelsea,1.45179,2.38205
1920-westham-astonvilla,0.781465,0.983594
1920-arsenal-watford,1.95282,3.9197
1920-southampton-sheffieldunited,1.64306,1.41051
1920-newcastle-liverpool,0.339294,0.56818
1920-mancity-norwich,3.56749,0.786563
1920-leicester-manunited,0.754668,1.41019
1920-everton-bournemouth,1.74699,1.46461
1920-crystalpalace-tottenham,0.988534,0.310302
1920-chelsea-wolves,1.15938,0.164561
1920-burnley-brighton,1.44244,1.3696
2021-fulham-arsenal,0.126327,2.16287
2021-crystalpalace-southampton,1.39569,1.26267
2021-liverpool-leeds,3.15412,0.269813
2021-astonvilla-sheffieldunited,0.80527,0.849709
2021-leicester-burnley,0.987365,1.52404
2021-chelsea-liverpool,0.904183,2.25211
2021-newcastle-brighton,0.520678,1.8766
2021-southampton-tottenham,2.27708,2.28004
2021-arsenal-westham,1.32902,2.06377
1920-wolves-crystalpalace,1.48696,0.440119
2021-manunited-crystalpalace,1.09737,1.91456
2021-everton-westbrom,4.16254,0.315347
2021-brighton-chelsea,1.44281,1.27062
2021-sheffieldunited-wolves,0.949316,1.61307
2021-tottenham-everton,0.822944,1.26793
2021-westbrom-leicester,0.352997,2.95581
2021-westham-newcastle,0.861445,1.65911
2021-leeds-fulham,1.45254,1.55503
1920-sheffieldunited-everton,0.468461,0.624814
1920-brighton-newcastle,0.855896,0.929091
1920-tottenham-leicester,0.766922,1.20085
1920-sheffieldunited-chelsea,2.00632,1.17509
1920-liverpool-burnley,2.17649,0.452331
1920-watford-newcastle,3.12855,1.49134
1920-norwich-westham,0.613251,3.81088
1920-astonvilla-manunited,0.598873,2.86531
1920-everton-southampton,0.671442,2.29684
1920-brighton-mancity,0.149588,5.51767
1920-bournemouth-tottenham,0.960349,0.479274
1920-westham-burnley,1.99821,1.05291
1920-sheffieldunited-wolves,0.470483,0.326909
1920-mancity-newcastle,3.28662,0.21643
1920-arsenal-leicester,1.29023,1.00238
1920-watford-norwich,0.725199,1.13378
1920-crystalpalace-chelsea,1.2882,2.65753
1920-brighton-liverpool,2.3646,2.61624
1920-southampton-mancity,0.628765,3.39575
1920-wolves-everton,2.86724,0.286561
1920-tottenham-arsenal,1.81846,0.68991
1920-bournemouth-southampton,0.583117,2.24527
1920-norwich-burnley,0.576602,1.8233
1920-westham-watford,0.833995,1.03402
1920-southampton-brighton,2.33745,0.67264
1920-crystalpalace-manunited,0.572141,1.90448
1920-leicester-sheffieldunited,3.05752,0.660214
1920-astonvilla-crystalpalace,1.6977,0.974181
1920-everton-astonvilla,0.944434,1.52021
1920-newcastle-tottenham,1.05748,1.7498
1920-mancity-bournemouth,0.82755,1.66635
1920-burnley-wolves,1.53435,1.2857
1920-chelsea-norwich,3.05119,0.0631109
1920-manunited-southampton,1.5033,1.8051
1920-bournemouth-leicester,2.54311,1.66084
1920-arsenal-liverpool,1.31516,2.2233
1920-tottenham-sheffieldunited,1.5104,0.923443
1920-arsenal-newcastle,3.02257,1.16662
1920-norwich-liverpool,0.383495,2.07331
1920-watford-crystalpalace,1.57132,0.210746
1920-mancity-manunited,2.07108,1.63385
1920-astonvilla-leicester,1.24141,4.03286
1920-newcastle-southampton,1.10449,1.89255
1920-norwich-sheffieldunited,0.585805,0.712899
1920-brighton-wolves,0.951621,1.87208
1920-westham-arsenal,0.521847,1.79181
1920-liverpool-watford,1.56674,1.01166
1920-burnley-newcastle,1.43602,1.08726
1920-chelsea-bournemouth,2.02119,1.20777
1920-leicester-norwich,1.06421,1.16408
1920-sheffieldunited-astonvilla,1.888,0.97258
1920-southampton-westham,0.805884,0.90324
1920-manunited-everton,1.48327,0.276759
1920-wolves-tottenham,0.718669,0.989205
1920-arsenal-mancity,0.28161,1.69553
1920-crystalpalace-brighton,0.484859,2.48355
1920-crystalpalace-westham,2.14195,0.796338
1920-chelsea-southampton,0.859973,0.981321
1920-bournemouth-arsenal,1.55463,1.42464
1920-astonvilla-norwich,0.654194,1.45005
1920-tottenham-brighton,1.02645,1.09007
1920-tottenham-chelsea,0.276667,1.49374
1920-tottenham-burnley,2.39684,1.08645
1920-watford-manunited,1.59291,1.5309
1920-norwich-wolves,1.26536,1.65224
1920-newcastle-crystalpalace,0.714368,0.985368
1920-brighton-sheffieldunited,0.428371,1.65933
1920-bournemouth-burnley,0.138532,0.144318
1920-astonvilla-southampton,0.921054,2.63444
1920-everton-arsenal,0.486523,0.881818
1920-mancity-leicester,3.59139,1.01388
1920-bournemouth-liverpool,0.154608,3.04446
1920-everton-chelsea,2.03892,1.25734
1920-arsenal-brighton,0.965377,1.53446
1920-newcastle-mancity,0.208252,2.44389
1920-astonvilla-newcastle,2.6985,0.69784
1920-sheffieldunited-manunited,1.56025,1.33065
1920-mancity-chelsea,1.23596,0.820474
1920-watford-burnley,0.902384,2.66281
1920-everton-norwich,0.812693,1.80849
1920-burnley-crystalpalace,1.8509,0.936732
1920-crystalpalace-liverpool,1.02306,1.64291
1920-bournemouth-wolves,0.849789,1.2765
1920-arsenal-southampton,1.60823,2.60312
1920-westham-tottenham,0.661449,2.20681
1920-liverpool-mancity,1.3319,1.48104
1920-manunited-brighton,3.65299,1.1342
1920-wolves-astonvilla,2.09891,0.473225
1920-brighton-leicester,0.784706,3.50917
1920-everton-burnley,1.47521,0.565252
1920-chelsea-westham,2.73185,1.12034
1920-tottenham-bournemouth,2.93189,1.02949
1920-sheffieldunited-newcastle,1.09175,0.533775
1920-liverpool-everton,2.41397,1.76453
1920-southampton-norwich,2.00232,0.896647
1920-chelsea-astonvilla,1.9774,0.86086
1920-manunited-tottenham,1.47683,0.542315
1920-wolves-westham,1.82237,0.501977
1920-liverpool-brighton,1.36832,0.867601
1920-leicester-watford,2.28735,0.199733
1920-crystalpalace-bournemouth,0.383763,0.342799
1920-manunited-astonvilla,1.84804,1.29701
1920-leicester-everton,2.24348,1.24986
1920-norwich-arsenal,0.810596,1.96157
1920-wolves-sheffieldunited,1.27422,1.47296
1920-southampton-watford,1.9671,0.504005
1920-burnley-mancity,0.486548,2.56057
1920-astonvilla-tottenham,1.71313,3.86024
1920-sheffieldunited-watford,2.04481,0.596611
1920-leicester-liverpool,0.120994,3.76973
1920-southampton-wolves,0.786974,2.1772
1920-westham-everton,1.68436,1.95473
1920-newcastle-chelsea,0.892988,2.05436
1920-burnley-leicester,1.50886,2.33415
1920-liverpool-manunited,2.00655,1.4185
1920-astonvilla-watford,1.06739,1.81101
1920-sheffieldunited-mancity,0.774943,2.873
1920-everton-newcastle,2.05254,0.570931
1920-bournemouth-brighton,1.92315,1.97227
1920-crystalpalace-southampton,0.674589,1.1306
1920-chelsea-arsenal,3.38612,0.568077
1920-leicester-westham,2.91302,1.16254
1920-tottenham-norwich,2.22282,1.42472
1920-manunited-burnley,1.416,0.717284
1920-wolves-liverpool,1.85442,1.59024
1920-westham-liverpool,0.878341,2.59926
1920-leicester-chelsea,1.65956,0.806995
1920-southampton-burnley,0.694025,0.892699
1920-wolves-leicester,1.14491,0.527366
1920-sheffieldunited-bournemouth,2.04467,1.07183
1920-brighton-watford,0.76201,0.280048
1920-everton-crystalpalace,2.79103,0.865323
1920-tottenham-mancity,0.420293,3.25139
1920-norwich-bournemouth,1.76046,0.558298
1920-burnley-arsenal,2.24562,1.48025
1920-westham-brighton,1.30774,2.03179
1920-watford-everton,0.919248,2.70178
1920-newcastle-norwich,0.937293,2.39985
1920-liverpool-southampton,3.7195,0.716298
1920-crystalpalace-sheffieldunited,0.970063,0.860755
1920-bournemouth-astonvilla,2.72236,1.40955
1920-manunited-wolves,1.18608,1.54211
1920-brighton-astonvilla,1.30028,1.02045
1920-mancity-crystalpalace,2.47314,0.586716
1920-arsenal-sheffieldunited,1.22882,1.18444
1920-newcastle-leicester,0.780118,2.43642
1920-burnley-astonvilla,2.34418,1.74824
1920-brighton-chelsea,1.56978,1.57497
1920-mancity-sheffieldunited,1.08628,1.23346
1920-liverpool-wolves,1.49124,0.363764
1920-arsenal-chelsea,0.785214,1.49666
1920-southampton-tottenham,1.51192,1.078
1920-burnley-manunited,0.386662,2.10542
1920-norwich-tottenham,0.268052,1.82189
1920-watford-astonvilla,3.25314,0.610997
1920-southampton-crystalpalace,1.47937,0.137837
1920-newcastle-everton,1.63211,2.82576
1920-brighton-bournemouth,1.05876,0.500726
1920-wolves-mancity,2.39405,1.52044
1920-westham-leicester,0.782104,2.62349
1920-manunited-newcastle,1.99638,1.05018
1920-watford-wolves,1.07053,1.23252
1920-mancity-everton,1.79757,0.848942
1920-watford-tottenham,2.39174,1.76697
1920-astonvilla-mancity,1.12565,3.75131
1920-bournemouth-watford,0.320447,2.29827
1920-tottenham-liverpool,1.10584,1.74564
1920-manunited-norwich,3.13456,0.275987
1920-leicester-southampton,0.780114,2.40601
1920-westham-bournemouth,2.32825,0.720709
1920-everton-brighton,2.02533,1.53324
1920-wolves-newcastle,2.04805,0.184495
1920-crystalpalace-arsenal,0.317862,1.43924
1920-sheffieldunited-westham,2.02768,0.90477
1920-liverpool-sheffieldunited,3.0465,0.634607
1920-arsenal-manunited,1.90747,0.715563
1920-norwich-crystalpalace,1.66454,1.29896
1920-chelsea-burnley,2.87633,0.717407
1819-leicester-southampton,1.75983,1.41659
1819-brighton-liverpool,0.384198,2.2665
1819-mancity-liverpool,1.00357,1.3801
1718-tottenham-westham,1.64908,0.612933
1718-chelsea-leicester,0.622946,1.36341
1718-crystalpalace-burnley,1.80971,0.907849
1718-huddersfield-westham,0.681,0.986853
1718-newcastle-swansea,1.8273,0.895774
1718-watford-southampton,1.67369,0.857637
1718-westbrom-brighton,1.38478,0.530765
1718-tottenham-everton,4.21366,0.290345
1718-bournemouth-arsenal,0.822285,1.00956
1718-liverpool-mancity,1.01595,0.722959
1718-manunited-stoke,1.9485,1.47603
1718-brighton-chelsea,0.881174,1.52008
1718-arsenal-crystalpalace,3.56519,0.501202
1718-burnley-manunited,0.568215,0.860828
1718-everton-westbrom,0.92355,1.34998
1718-leicester-watford,1.51932,0.740795
1718-stoke-huddersfield,0.987799,0.238458
1718-stoke-watford,0.722172,0.740773
1718-tottenham-manunited,2.0117,0.817997
1718-mancity-westbrom,2.68955,0.118043
1718-everton-leicester,1.53072,2.65018
1718-newcastle-burnley,2.52275,1.22828
1718-southampton-brighton,1.27393,1.07907
1718-arsenal-chelsea,1.23205,3.0768
1718-chelsea-bournemouth,1.14795,1.42447
1718-swansea-arsenal,2.37911,1.15616
1718-westham-crystalpalace,1.11632,1.15809
1718-swansea-liverpool,0.498742,2.19675
1718-southampton-tottenham,1.15209,1.30653
1718-mancity-newcastle,2.5505,0.992018
1718-westham-bournemouth,0.980241,0.501886
1718-huddersfield-liverpool,0.288048,2.05148
1718-burnley-mancity,0.795971,2.24914
1718-mancity-watford,2.77398,0.965283
1718-southampton-crystalpalace,0.445301,1.34294
1718-brighton-watford,1.40139,1.30044
1718-stoke-westbrom,1.7986,2.0544
1718-southampton-huddersfield,1.73805,1.09381
1718-mancity-bournemouth,1.55724,0.334896
1718-burnley-tottenham,0.159735,3.30947
1718-leicester-manunited,1.56465,2.15281
1718-tottenham-southampton,3.08413,0.591118
1718-bournemouth-westham,2.84928,1.87596
1718-chelsea-brighton,2.16934,0.452601
1718-huddersfield-stoke,1.8756,1.19984
1718-manunited-burnley,1.80763,0.786214
1718-watford-leicester,1.43009,1.54771
1718-westbrom-everton,1.18168,0.405775
1718-liverpool-swansea,3.06422,0.2719
1718-newcastle-mancity,0.174705,1.93187
1718-crystalpalace-arsenal,1.14522,1.84104
1718-bournemouth-everton,1.39955,0.599608
1718-westham-westbrom,1.0594,0.63538
1718-everton-manunited,1.23952,1.26247
1718-stoke-newcastle,1.50029,2.02028
1718-leicester-huddersfield,1.45074,0.226625
1718-burnley-liverpool,0.900466,1.62514
1718-brighton-bournemouth,2.37332,1.28248
1718-swansea-tottenham,0.397789,1.61843
1718-westbrom-arsenal,1.39429,0.917801
1718-manunited-southampton,1.87247,0.85013
1718-watford-swansea,1.17794,1.31479
1718-newcastle-brighton,0.504379,0.630058
1718-liverpool-leicester,2.56607,0.789667
1718-huddersfield-burnley,0.049118,1.20923
1718-chelsea-stoke,3.09527,0.28218
1718-crystalpalace-mancity,1.72153,1.09586
1718-bournemouth-stoke,1.91091,0.721222
1718-brighton-westham,1.64227,0.443751
1718-leicester-swansea,1.48466,0.569943
1718-manunited-liverpool,0.845051,0.777089
1718-everton-brighton,1.68868,0.321797
1718-huddersfield-swansea,1.39381,0.0
1718-newcastle-southampton,1.35847,0.496723
1718-westbrom-leicester,0.360925,1.86524
1718-westham-burnley,0.72673,1.41929
1718-chelsea-crystalpalace,3.87829,1.13893
1718-arsenal-watford,2.38263,1.54676
1718-bournemouth-tottenham,1.17387,2.53124
1718-stoke-mancity,0.157023,1.64562
1718-bournemouth-westbrom,0.685329,1.74488
1718-huddersfield-crystalpalace,0.220381,2.74705
1718-stoke-everton,0.894266,2.97881
