match_id,season,season_code,date,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,referee
2021-leeds-manunited,2020-21,2021,2021-04-25,Leeds,Man United,0,0,D,0,0,D,C Pawson
2021-wolves-burnley,2020-21,2021,2021-04-25,Wolves,Burnley,0,4,A,0,3,A,D England
2021-leicester-crystalpalace,2020-21,2021,2021-04-26,Leicester,Crystal Palace,2,1,H,0,1,A,G Scott
2021-southampton-leicester,2020-21,2021,2021-04-30,Southampton,Leicester,1,1,D,0,0,D,R Jones
2021-brighton-leeds,2020-21,2021,2021-05-01,Brighton,Leeds,2,0,H,1,0,H,C Kavanagh
2021-chelsea-fulham,2020-21,2021,2021-05-01,Chelsea,Fulham,2,0,H,1,0,H,K Friend
2021-crystalpalace-mancity,2020-21,2021,2021-05-01,Crystal Palace,Man City,0,2,A,0,0,D,D Coote
2021-everton-astonvilla,2020-21,2021,2021-05-01,Everton,Aston Villa,1,2,A,1,1,D,S Hooper
2021-newcastle-arsenal,2020-21,2021,2021-05-02,Newcastle,Arsenal,0,2,A,0,1,A,M Dean
2021-tottenham-sheffieldunited,2020-21,2021,2021-05-02,Tottenham,Sheffield United,4,0,H,1,0,H,A Marriner
2021-burnley-westham,2020-21,2021,2021-05-03,Burnley,West Ham,1,2,A,1,2,A,A Taylor
2021-westbrom-wolves,2020-21,2021,2021-05-03,West Brom,Wolves,1,1,D,0,1,A,P Tierney
2021-leicester-newcastle,2020-21,2021,2021-05-07,Leicester,Newcastle,2,4,A,0,2,A,D England
2021-leeds-tottenham,2020-21,2021,2021-05-08,Leeds,Tottenham,3,1,H,2,1,H,M Oliver
2021-liverpool-southampton,2020-21,2021,2021-05-08,Liverpool,Southampton,2,0,H,1,0,H,K Friend
2021-mancity-chelsea,2020-21,2021,2021-05-08,Man City,Chelsea,1,2,A,1,0,H,A Taylor
2021-sheffieldunited-crystalpalace,2020-21,2021,2021-05-08,Sheffield United,Crystal Palace,0,2,A,0,1,A,S Hooper
2021-arsenal-westbrom,2020-21,2021,2021-05-09,Arsenal,West Brom,3,1,H,2,0,H,P Bankes
2021-astonvilla-manunited,2020-21,2021,2021-05-09,Aston Villa,Man United,1,3,A,1,0,H,C Kavanagh
2021-westham-everton,2020-21,2021,2021-05-09,West Ham,Everton,0,1,A,0,1,A,S Attwell
2021-wolves-brighton,2020-21,2021,2021-05-09,Wolves,Brighton,2,1,H,0,1,A,J Moss
2021-fulham-burnley,2020-21,2021,2021-05-10,Fulham,Burnley,0,2,A,0,2,A,D Coote
2021-manunited-leicester,2020-21,2021,2021-05-11,Man United,Leicester,1,2,A,1,1,D,C Pawson
2021-southampton-crystalpalace,2020-21,2021,2021-05-11,Southampton,Crystal Palace,3,1,H,1,1,D,A Madley
2021-chelsea-arsenal,2020-21,2021,2021-05-12,Chelsea,Arsenal,0,1,A,0,1,A,A Marriner
2021-astonvilla-everton,2020-21,2021,2021-05-13,Aston Villa,Everton,0,0,D,0,0,D,M Atkinson
2021-manunited-liverpool,2020-21,2021,2021-05-13,Man United,Liverpool,2,4,A,1,2,A,A Taylor
2021-newcastle-mancity,2020-21,2021,2021-05-14,Newcastle,Man City,3,4,A,2,2,D,K Friend
2021-brighton-westham,2020-21,2021,2021-05-15,Brighton,West Ham,1,1,D,0,0,D,A Marriner
2021-burnley-leeds,2020-21,2021,2021-05-15,Burnley,Leeds,0,4,A,0,1,A,G Scott
2021-southampton-fulham,2020-21,2021,2021-05-15,Southampton,Fulham,3,1,H,1,0,H,C Pawson
2021-crystalpalace-astonvilla,2020-21,2021,2021-05-16,Crystal Palace,Aston Villa,3,2,H,1,2,A,D Coote
2021-everton-sheffieldunited,2020-21,2021,2021-05-16,Everton,Sheffield United,0,1,A,0,1,A,A Moss
2021-tottenham-wolves,2020-21,2021,2021-05-16,Tottenham,Wolves,2,0,H,1,0,H,M Atkinson
2021-westbrom-liverpool,2020-21,2021,2021-05-16,West Brom,Liverpool,1,2,A,1,1,D,M Dean
2021-brighton-mancity,2020-21,2021,2021-05-18,Brighton,Man City,3,2,H,0,1,A,S Attwell
2021-chelsea-leicester,2020-21,2021,2021-05-18,Chelsea,Leicester,2,1,H,0,0,D,M Dean
2021-manunited-fulham,2020-21,2021,2021-05-18,Man United,Fulham,1,1,D,1,0,H,L Mason
2021-southampton-leeds,2020-21,2021,2021-05-18,Southampton,Leeds,0,2,A,0,0,D,P Bankes
2021-burnley-liverpool,2020-21,2021,2021-05-19,Burnley,Liverpool,0,3,A,0,1,A,C Kavanagh
2021-crystalpalace-arsenal,2020-21,2021,2021-05-19,Crystal Palace,Arsenal,1,3,A,0,1,A,A Taylor
2021-everton-wolves,2020-21,2021,2021-05-19,Everton,Wolves,1,0,H,0,0,D,A Madley
2021-newcastle-sheffieldunited,2020-21,2021,2021-05-19,Newcastle,Sheffield United,1,0,H,1,0,H,R Jones
2021-tottenham-astonvilla,2020-21,2021,2021-05-19,Tottenham,Aston Villa,1,2,A,1,2,A,C Pawson
2021-westbrom-westham,2020-21,2021,2021-05-19,West Brom,West Ham,1,3,A,1,1,D,M Oliver
2021-arsenal-brighton,2020-21,2021,2021-05-23,Arsenal,Brighton,2,0,H,0,0,D,J Moss
2021-astonvilla-chelsea,2020-21,2021,2021-05-23,Aston Villa,Chelsea,2,1,H,1,0,H,S Attwell
2021-fulham-newcastle,2020-21,2021,2021-05-23,Fulham,Newcastle,0,2,A,0,1,A,C Kavanagh
2021-leeds-westbrom,2020-21,2021,2021-05-23,Leeds,West Brom,3,1,H,2,0,H,D Coote
2021-leicester-tottenham,2020-21,2021,2021-05-23,Leicester,Tottenham,2,4,A,1,1,D,A Taylor
2021-liverpool-crystalpalace,2020-21,2021,2021-05-23,Liverpool,Crystal Palace,2,0,H,1,0,H,C Pawson
2021-mancity-everton,2020-21,2021,2021-05-23,Man City,Everton,5,0,H,2,0,H,M Oliver
2021-sheffieldunited-burnley,2020-21,2021,2021-05-23,Sheffield United,Burnley,1,0,H,1,0,H,K Friend
2021-westham-southampton,2020-21,2021,2021-05-23,West Ham,Southampton,3,0,H,2,0,H,M Atkinson
2021-wolves-manunited,2020-21,2021,2021-05-23,Wolves,Man United,1,2,A,1,2,A,M Dean
2122-brentford-arsenal,2021-22,2122,2021-08-13,Brentford,Arsenal,2,0,H,1,0,H,M Oliver
2122-burnley-brighton,2021-22,2122,2021-08-14,Burnley,Brighton,1,2,A,1,0,H,D Coote
2122-chelsea-crystalpalace,2021-22,2122,2021-08-14,Chelsea,Crystal Palace,3,0,H,2,0,H,J Moss
2122-everton-southampton,2021-22,2122,2021-08-14,Everton,Southampton,3,1,H,0,1,A,A Madley
2122-leicester-wolves,2021-22,2122,2021-08-14,Leicester,Wolves,1,0,H,1,0,H,C Pawson
2122-manunited-leeds,2021-22,2122,2021-08-14,Man United,Leeds,5,1,H,1,0,H,P Tierney
2122-norwich-liverpool,2021-22,2122,2021-08-14,Norwich,Liverpool,0,3,A,0,1,A,A Marriner
2122-watford-astonvilla,2021-22,2122,2021-08-14,Watford,Aston Villa,3,2,H,2,0,H,M Dean
2122-newcastle-westham,2021-22,2122,2021-08-15,Newcastle,West Ham,2,4,A,2,1,H,M Atkinson
2122-tottenham-mancity,2021-22,2122,2021-08-15,Tottenham,Man City,1,0,H,0,0,D,A Taylor
2122-astonvilla-newcastle,2021-22,2122,2021-08-21,Aston Villa,Newcastle,2,0,H,1,0,H,D Coote
2122-brighton-watford,2021-22,2122,2021-08-21,Brighton,Watford,2,0,H,2,0,H,A Taylor
2122-crystalpalace-brentford,2021-22,2122,2021-08-21,Crystal Palace,Brentford,0,0,D,0,0,D,M Atkinson
2122-leeds-everton,2021-22,2122,2021-08-21,Leeds,Everton,2,2,D,1,1,D,D England
2122-liverpool-burnley,2021-22,2122,2021-08-21,Liverpool,Burnley,2,0,H,1,0,H,M Dean
2122-mancity-norwich,2021-22,2122,2021-08-21,Man City,Norwich,5,0,H,2,0,H,G Scott
2122-arsenal-chelsea,2021-22,2122,2021-08-22,Arsenal,Chelsea,0,2,A,0,2,A,P Tierney
2122-southampton-manunited,2021-22,2122,2021-08-22,Southampton,Man United,1,1,D,1,0,H,C Pawson
2122-wolves-tottenham,2021-22,2122,2021-08-22,Wolves,Tottenham,0,1,A,0,1,A,S Attwell
2122-westham-leicester,2021-22,2122,2021-08-23,West Ham,Leicester,4,1,H,1,0,H,M Oliver
2122-astonvilla-brentford,2021-22,2122,2021-08-28,Aston Villa,Brentford,1,1,D,1,1,D,P Bankes
2122-brighton-everton,2021-22,2122,2021-08-28,Brighton,Everton,0,2,A,0,1,A,J Moss
2122-liverpool-chelsea,2021-22,2122,2021-08-28,Liverpool,Chelsea,1,1,D,1,1,D,A Taylor
2122-mancity-arsenal,2021-22,2122,2021-08-28,Man City,Arsenal,5,0,H,3,0,H,M Atkinson
2122-newcastle-southampton,2021-22,2122,2021-08-28,Newcastle,Southampton,2,2,D,0,0,D,P Tierney
2122-norwich-leicester,2021-22,2122,2021-08-28,Norwich,Leicester,1,2,A,1,1,D,R Jones
2122-westham-crystalpalace,2021-22,2122,2021-08-28,West Ham,Crystal Palace,2,2,D,1,0,H,S Attwell
2122-burnley-leeds,2021-22,2122,2021-08-29,Burnley,Leeds,1,1,D,0,0,D,M Oliver
2122-tottenham-watford,2021-22,2122,2021-08-29,Tottenham,Watford,1,0,H,1,0,H,A Marriner
2122-wolves-manunited,2021-22,2122,2021-08-29,Wolves,Man United,0,1,A,0,0,D,M Dean
2122-arsenal-norwich,2021-22,2122,2021-09-11,Arsenal,Norwich,1,0,H,0,0,D,M Oliver
2122-brentford-brighton,2021-22,2122,2021-09-11,Brentford,Brighton,0,1,A,0,0,D,G Scott
2122-chelsea-astonvilla,2021-22,2122,2021-09-11,Chelsea,Aston Villa,3,0,H,1,0,H,S Attwell
2122-crystalpalace-tottenham,2021-22,2122,2021-09-11,Crystal Palace,Tottenham,3,0,H,0,0,D,J Moss
2122-leicester-mancity,2021-22,2122,2021-09-11,Leicester,Man City,0,1,A,0,0,D,P Tierney
2122-manunited-newcastle,2021-22,2122,2021-09-11,Man United,Newcastle,4,1,H,1,0,H,A Taylor
2122-southampton-westham,2021-22,2122,2021-09-11,Southampton,West Ham,0,0,D,0,0,D,D Coote
2122-watford-wolves,2021-22,2122,2021-09-11,Watford,Wolves,0,2,A,0,0,D,P Bankes
2122-leeds-liverpool,2021-22,2122,2021-09-12,Leeds,Liverpool,0,3,A,0,1,A,C Pawson
2122-everton-burnley,2021-22,2122,2021-09-13,Everton,Burnley,3,1,H,0,0,D,M Atkinson
2122-newcastle-leeds,2021-22,2122,2021-09-17,Newcastle,Leeds,1,1,D,1,1,D,M Dean
2122-astonvilla-everton,2021-22,2122,2021-09-18,Aston Villa,Everton,3,0,H,0,0,D,C Pawson
2122-burnley-arsenal,2021-22,2122,2021-09-18,Burnley,Arsenal,0,1,A,0,1,A,A Taylor
2122-liverpool-crystalpalace,2021-22,2122,2021-09-18,Liverpool,Crystal Palace,3,0,H,1,0,H,A Madley
2122-mancity-southampton,2021-22,2122,2021-09-18,Man City,Southampton,0,0,D,0,0,D,J Moss
2122-norwich-watford,2021-22,2122,2021-09-18,Norwich,Watford,1,3,A,1,1,D,R Jones
2122-wolves-brentford,2021-22,2122,2021-09-18,Wolves,Brentford,0,2,A,0,2,A,D England
2122-brighton-leicester,2021-22,2122,2021-09-19,Brighton,Leicester,2,1,H,1,0,H,S Attwell
2122-tottenham-chelsea,2021-22,2122,2021-09-19,Tottenham,Chelsea,0,3,A,0,0,D,P Tierney
2122-westham-manunited,2021-22,2122,2021-09-19,West Ham,Man United,1,2,A,1,1,D,M Atkinson
2122-brentford-liverpool,2021-22,2122,2021-09-25,Brentford,Liverpool,3,3,D,1,1,D,S Attwell
2122-chelsea-mancity,2021-22,2122,2021-09-25,Chelsea,Man City,0,1,A,0,0,D,M Oliver
2122-everton-norwich,2021-22,2122,2021-09-25,Everton,Norwich,2,0,H,1,0,H,D Coote
2122-leeds-westham,2021-22,2122,2021-09-25,Leeds,West Ham,1,2,A,1,0,H,K Friend
2122-leicester-burnley,2021-22,2122,2021-09-25,Leicester,Burnley,2,2,D,1,2,A,C Kavanagh
2122-manunited-astonvilla,2021-22,2122,2021-09-25,Man United,Aston Villa,0,1,A,0,0,D,M Dean
2122-watford-newcastle,2021-22,2122,2021-09-25,Watford,Newcastle,1,1,D,0,1,A,J Gillett
2122-arsenal-tottenham,2021-22,2122,2021-09-26,Arsenal,Tottenham,3,1,H,3,0,H,C Pawson
2122-southampton-wolves,2021-22,2122,2021-09-26,Southampton,Wolves,0,1,A,0,0,D,A Madley
2122-crystalpalace-brighton,2021-22,2122,2021-09-27,Crystal Palace,Brighton,1,1,D,1,0,H,A Marriner
2122-brighton-arsenal,2021-22,2122,2021-10-02,Brighton,Arsenal,0,0,D,0,0,D,J Moss
2122-burnley-norwich,2021-22,2122,2021-10-02,Burnley,Norwich,0,0,D,0,0,D,K Friend
2122-chelsea-southampton,2021-22,2122,2021-10-02,Chelsea,Southampton,3,1,H,1,0,H,M Atkinson
2122-leeds-watford,2021-22,2122,2021-10-02,Leeds,Watford,1,0,H,1,0,H,S Hooper
2122-manunited-everton,2021-22,2122,2021-10-02,Man United,Everton,1,1,D,1,0,H,M Oliver
2122-wolves-newcastle,2021-22,2122,2021-10-02,Wolves,Newcastle,2,1,H,1,1,D,G Scott
2122-crystalpalace-leicester,2021-22,2122,2021-10-03,Crystal Palace,Leicester,2,2,D,0,2,A,A Taylor
2122-liverpool-mancity,2021-22,2122,2021-10-03,Liverpool,Man City,2,2,D,0,0,D,P Tierney
2122-tottenham-astonvilla,2021-22,2122,2021-10-03,Tottenham,Aston Villa,2,1,H,1,0,H,C Kavanagh
2122-westham-brentford,2021-22,2122,2021-10-03,West Ham,Brentford,1,2,A,0,1,A,P Bankes
2122-astonvilla-wolves,2021-22,2122,2021-10-16,Aston Villa,Wolves,2,3,A,0,0,D,M Oliver
2122-brentford-chelsea,2021-22,2122,2021-10-16,Brentford,Chelsea,0,1,A,0,1,A,A Taylor
2122-leicester-manunited,2021-22,2122,2021-10-16,Leicester,Man United,4,2,H,1,1,D,C Pawson
2122-mancity-burnley,2021-22,2122,2021-10-16,Man City,Burnley,2,0,H,1,0,H,M Atkinson
2122-norwich-brighton,2021-22,2122,2021-10-16,Norwich,Brighton,0,0,D,0,0,D,P Bankes
2122-southampton-leeds,2021-22,2122,2021-10-16,Southampton,Leeds,1,0,H,0,0,D,D Coote
2122-watford-liverpool,2021-22,2122,2021-10-16,Watford,Liverpool,0,5,A,0,2,A,J Moss
2122-everton-westham,2021-22,2122,2021-10-17,Everton,West Ham,0,1,A,0,0,D,S Attwell
2122-newcastle-tottenham,2021-22,2122,2021-10-17,Newcastle,Tottenham,2,3,A,1,3,A,A Marriner
2122-arsenal-crystalpalace,2021-22,2122,2021-10-18,Arsenal,Crystal Palace,2,2,D,1,0,H,M Dean
2122-arsenal-astonvilla,2021-22,2122,2021-10-22,Arsenal,Aston Villa,3,1,H,2,0,H,C Pawson
2122-brighton-mancity,2021-22,2122,2021-10-23,Brighton,Man City,1,4,A,0,3,A,K Friend
2122-chelsea-norwich,2021-22,2122,2021-10-23,Chelsea,Norwich,7,0,H,3,0,H,A Madley
2122-crystalpalace-newcastle,2021-22,2122,2021-10-23,Crystal Palace,Newcastle,1,1,D,0,0,D,D England
2122-everton-watford,2021-22,2122,2021-10-23,Everton,Watford,2,5,A,1,1,D,G Scott
2122-leeds-wolves,2021-22,2122,2021-10-23,Leeds,Wolves,1,1,D,0,1,A,R Jones
2122-southampton-burnley,2021-22,2122,2021-10-23,Southampton,Burnley,2,2,D,1,1,D,C Kavanagh
2122-brentford-leicester,2021-22,2122,2021-10-24,Brentford,Leicester,1,2,A,0,1,A,S Hooper
2122-manunited-liverpool,2021-22,2122,2021-10-24,Man United,Liverpool,0,5,A,0,4,A,A Taylor
2122-westham-tottenham,2021-22,2122,2021-10-24,West Ham,Tottenham,1,0,H,0,0,D,P Tierney
2122-burnley-brentford,2021-22,2122,2021-10-30,Burnley,Brentford,3,1,H,3,0,H,J Moss
2122-leicester-arsenal,2021-22,2122,2021-10-30,Leicester,Arsenal,0,2,A,0,2,A,M Oliver
2122-liverpool-brighton,2021-22,2122,2021-10-30,Liverpool,Brighton,2,2,D,2,1,H,M Dean
2122-mancity-crystalpalace,2021-22,2122,2021-10-30,Man City,Crystal Palace,0,2,A,0,1,A,A Marriner
2122-newcastle-chelsea,2021-22,2122,2021-10-30,Newcastle,Chelsea,0,3,A,0,0,D,P Tierney
2122-tottenham-manunited,2021-22,2122,2021-10-30,Tottenham,Man United,0,3,A,0,1,A,S Attwell
2122-watford-southampton,2021-22,2122,2021-10-30,Watford,Southampton,0,1,A,0,1,A,P Bankes
2122-astonvilla-westham,2021-22,2122,2021-10-31,Aston Villa,West Ham,1,4,A,1,2,A,C Kavanagh
2122-norwich-leeds,2021-22,2122,2021-10-31,Norwich,Leeds,1,2,A,0,0,D,A Taylor
2122-wolves-everton,2021-22,2122,2021-11-01,Wolves,Everton,2,1,H,2,0,H,M Atkinson
2122-southampton-astonvilla,2021-22,2122,2021-11-05,Southampton,Aston Villa,1,0,H,1,0,H,A Madley
2122-brentford-norwich,2021-22,2122,2021-11-06,Brentford,Norwich,1,2,A,0,2,A,J Gillett
2122-brighton-newcastle,2021-22,2122,2021-11-06,Brighton,Newcastle,1,1,D,1,0,H,D Coote
2122-chelsea-burnley,2021-22,2122,2021-11-06,Chelsea,Burnley,1,1,D,1,0,H,A Marriner
2122-crystalpalace-wolves,2021-22,2122,2021-11-06,Crystal Palace,Wolves,2,0,H,0,0,D,G Scott
2122-manunited-mancity,2021-22,2122,2021-11-06,Man United,Man City,0,2,A,0,2,A,M Oliver
2122-arsenal-watford,2021-22,2122,2021-11-07,Arsenal,Watford,1,0,H,0,0,D,K Friend
2122-everton-tottenham,2021-22,2122,2021-11-07,Everton,Tottenham,0,0,D,0,0,D,C Kavanagh
2122-leeds-leicester,2021-22,2122,2021-11-07,Leeds,Leicester,1,1,D,1,1,D,D England
2122-westham-liverpool,2021-22,2122,2021-11-07,West Ham,Liverpool,3,2,H,1,1,D,C Pawson
2122-astonvilla-brighton,2021-22,2122,2021-11-20,Aston Villa,Brighton,2,0,H,0,0,D,A Taylor
2122-burnley-crystalpalace,2021-22,2122,2021-11-20,Burnley,Crystal Palace,3,3,D,2,3,A,S Hooper
2122-leicester-chelsea,2021-22,2122,2021-11-20,Leicester,Chelsea,0,3,A,0,2,A,P Tierney
2122-liverpool-arsenal,2021-22,2122,2021-11-20,Liverpool,Arsenal,4,0,H,1,0,H,M Oliver
2122-newcastle-brentford,2021-22,2122,2021-11-20,Newcastle,Brentford,3,3,D,2,2,D,R Jones
2122-norwich-southampton,2021-22,2122,2021-11-20,Norwich,Southampton,2,1,H,1,1,D,M Atkinson
2122-watford-manunited,2021-22,2122,2021-11-20,Watford,Man United,4,1,H,2,0,H,J Moss
2122-wolves-westham,2021-22,2122,2021-11-20,Wolves,West Ham,1,0,H,0,0,D,M Dean
2122-mancity-everton,2021-22,2122,2021-11-21,Man City,Everton,3,0,H,1,0,H,S Attwell
2122-tottenham-leeds,2021-22,2122,2021-11-21,Tottenham,Leeds,2,1,H,0,1,A,A Marriner
2122-arsenal-newcastle,2021-22,2122,2021-11-27,Arsenal,Newcastle,2,0,H,0,0,D,S Attwell
2122-brighton-leeds,2021-22,2122,2021-11-27,Brighton,Leeds,0,0,D,0,0,D,C Pawson
2122-crystalpalace-astonvilla,2021-22,2122,2021-11-27,Crystal Palace,Aston Villa,1,2,A,0,1,A,M Salisbury
2122-liverpool-southampton,2021-22,2122,2021-11-27,Liverpool,Southampton,4,0,H,3,0,H,A Marriner
2122-norwich-wolves,2021-22,2122,2021-11-27,Norwich,Wolves,0,0,D,0,0,D,S Hooper
2122-brentford-everton,2021-22,2122,2021-11-28,Brentford,Everton,1,0,H,1,0,H,D England
2122-chelsea-manunited,2021-22,2122,2021-11-28,Chelsea,Man United,1,1,D,0,0,D,A Taylor
2122-leicester-watford,2021-22,2122,2021-11-28,Leicester,Watford,4,2,H,3,1,H,A Madley
2122-mancity-westham,2021-22,2122,2021-11-28,Man City,West Ham,2,1,H,1,0,H,M Oliver
2122-leeds-crystalpalace,2021-22,2122,2021-11-30,Leeds,Crystal Palace,1,0,H,0,0,D,K Friend
2122-newcastle-norwich,2021-22,2122,2021-11-30,Newcastle,Norwich,1,1,D,0,0,D,A Madley
2122-astonvilla-mancity,2021-22,2122,2021-12-01,Aston Villa,Man City,1,2,A,0,2,A,M Dean
2122-everton-liverpool,2021-22,2122,2021-12-01,Everton,Liverpool,1,4,A,1,2,A,P Tierney
2122-southampton-leicester,2021-22,2122,2021-12-01,Southampton,Leicester,2,2,D,2,1,H,R Jones
2122-watford-chelsea,2021-22,2122,2021-12-01,Watford,Chelsea,1,2,A,1,1,D,D Coote
2122-westham-brighton,2021-22,2122,2021-12-01,West Ham,Brighton,1,1,D,1,0,H,C Kavanagh
2122-wolves-burnley,2021-22,2122,2021-12-01,Wolves,Burnley,0,0,D,0,0,D,J Brooks
2122-manunited-arsenal,2021-22,2122,2021-12-02,Man United,Arsenal,3,2,H,1,1,D,M Atkinson
2122-tottenham-brentford,2021-22,2122,2021-12-02,Tottenham,Brentford,2,0,H,1,0,H,J Moss
2122-newcastle-burnley,2021-22,2122,2021-12-04,Newcastle,Burnley,1,0,H,1,0,H,P Tierney
2122-southampton-brighton,2021-22,2122,2021-12-04,Southampton,Brighton,1,1,D,1,0,H,A Taylor
2122-watford-mancity,2021-22,2122,2021-12-04,Watford,Man City,1,3,A,0,2,A,S Hooper
2122-westham-chelsea,2021-22,2122,2021-12-04,West Ham,Chelsea,3,2,H,1,2,A,A Marriner
2122-wolves-liverpool,2021-22,2122,2021-12-04,Wolves,Liverpool,0,1,A,0,0,D,C Kavanagh
2122-astonvilla-leicester,2021-22,2122,2021-12-05,Aston Villa,Leicester,2,1,H,1,1,D,M Oliver
2122-leeds-brentford,2021-22,2122,2021-12-05,Leeds,Brentford,2,2,D,1,0,H,D Coote
2122-manunited-crystalpalace,2021-22,2122,2021-12-05,Man United,Crystal Palace,1,0,H,0,0,D,C Pawson
2122-tottenham-norwich,2021-22,2122,2021-12-05,Tottenham,Norwich,3,0,H,1,0,H,J Gillett
2122-everton-arsenal,2021-22,2122,2021-12-06,Everton,Arsenal,2,1,H,0,1,A,M Dean
2122-brentford-watford,2021-22,2122,2021-12-10,Brentford,Watford,2,1,H,0,1,A,M Oliver
2122-arsenal-southampton,2021-22,2122,2021-12-11,Arsenal,Southampton,3,0,H,2,0,H,J Gillett
2122-chelsea-leeds,2021-22,2122,2021-12-11,Chelsea,Leeds,3,2,H,1,1,D,C Kavanagh
2122-liverpool-astonvilla,2021-22,2122,2021-12-11,Liverpool,Aston Villa,1,0,H,0,0,D,S Attwell
2122-mancity-wolves,2021-22,2122,2021-12-11,Man City,Wolves,1,0,H,0,0,D,J Moss
2122-norwich-manunited,2021-22,2122,2021-12-11,Norwich,Man United,0,1,A,0,0,D,D England
2122-burnley-westham,2021-22,2122,2021-12-12,Burnley,West Ham,0,0,D,0,0,D,G Scott
2122-crystalpalace-everton,2021-22,2122,2021-12-12,Crystal Palace,Everton,3,1,H,1,0,H,A Madley
2122-leicester-newcastle,2021-22,2122,2021-12-12,Leicester,Newcastle,4,0,H,1,0,H,P Bankes
2122-mancity-leeds,2021-22,2122,2021-12-14,Man City,Leeds,7,0,H,3,0,H,P Tierney
2122-norwich-astonvilla,2021-22,2122,2021-12-14,Norwich,Aston Villa,0,2,A,0,1,A,D Coote
2122-arsenal-westham,2021-22,2122,2021-12-15,Arsenal,West Ham,2,0,H,0,0,D,A Taylor
2122-brighton-wolves,2021-22,2122,2021-12-15,Brighton,Wolves,0,1,A,0,1,A,T Harrington
2122-crystalpalace-southampton,2021-22,2122,2021-12-15,Crystal Palace,Southampton,2,2,D,1,2,A,S Hooper
2122-chelsea-everton,2021-22,2122,2021-12-16,Chelsea,Everton,1,1,D,0,0,D,M Oliver
2122-liverpool-newcastle,2021-22,2122,2021-12-16,Liverpool,Newcastle,3,1,H,2,1,H,M Dean
2122-leeds-arsenal,2021-22,2122,2021-12-18,Leeds,Arsenal,1,4,A,0,3,A,A Marriner
2122-newcastle-mancity,2021-22,2122,2021-12-19,Newcastle,Man City,0,4,A,0,2,A,M Atkinson
2122-tottenham-liverpool,2021-22,2122,2021-12-19,Tottenham,Liverpool,2,2,D,1,1,D,P Tierney
2122-wolves-chelsea,2021-22,2122,2021-12-19,Wolves,Chelsea,0,0,D,0,0,D,D Coote
2122-astonvilla-chelsea,2021-22,2122,2021-12-26,Aston Villa,Chelsea,1,3,A,1,1,D,M Atkinson
2122-brighton-brentford,2021-22,2122,2021-12-26,Brighton,Brentford,2,0,H,2,0,H,D England
2122-mancity-leicester,2021-22,2122,2021-12-26,Man City,Leicester,6,3,H,4,0,H,C Kavanagh
2122-norwich-arsenal,2021-22,2122,2021-12-26,Norwich,Arsenal,0,5,A,0,2,A,G Scott
2122-tottenham-crystalpalace,2021-22,2122,2021-12-26,Tottenham,Crystal Palace,3,0,H,2,0,H,J Moss
2122-westham-southampton,2021-22,2122,2021-12-26,West Ham,Southampton,2,3,A,0,1,A,K Friend
2122-newcastle-manunited,2021-22,2122,2021-12-27,Newcastle,Man United,1,1,D,1,0,H,C Pawson
2122-crystalpalace-norwich,2021-22,2122,2021-12-28,Crystal Palace,Norwich,3,0,H,3,0,H,P Tierney
2122-leicester-liverpool,2021-22,2122,2021-12-28,Leicester,Liverpool,1,0,H,0,0,D,M Oliver
2122-southampton-tottenham,2021-22,2122,2021-12-28,Southampton,Tottenham,1,1,D,1,1,D,A Taylor
2122-watford-westham,2021-22,2122,2021-12-28,Watford,West Ham,1,4,A,1,2,A,D England
2122-brentford-mancity,2021-22,2122,2021-12-29,Brentford,Man City,0,1,A,0,1,A,D Coote
2122-chelsea-brighton,2021-22,2122,2021-12-29,Chelsea,Brighton,1,1,D,1,0,H,M Dean
2122-manunited-burnley,2021-22,2122,2021-12-30,Man United,Burnley,3,1,H,3,1,H,J Moss
2122-arsenal-mancity,2021-22,2122,2022-01-01,Arsenal,Man City,1,2,A,1,0,H,S Attwell
2122-crystalpalace-westham,2021-22,2122,2022-01-01,Crystal Palace,West Ham,2,3,A,0,3,A,D England
2122-watford-tottenham,2021-22,2122,2022-01-01,Watford,Tottenham,0,1,A,0,0,D,R Jones
2122-brentford-astonvilla,2021-22,2122,2022-01-02,Brentford,Aston Villa,2,1,H,1,1,D,C Pawson
2122-chelsea-liverpool,2021-22,2122,2022-01-02,Chelsea,Liverpool,2,2,D,2,2,D,A Taylor
2122-everton-brighton,2021-22,2122,2022-01-02,Everton,Brighton,2,3,A,0,2,A,J Brooks
2122-leeds-burnley,2021-22,2122,2022-01-02,Leeds,Burnley,3,1,H,1,0,H,P Tierney
2122-manunited-wolves,2021-22,2122,2022-01-03,Man United,Wolves,0,1,A,0,0,D,M Dean
2122-southampton-brentford,2021-22,2122,2022-01-11,Southampton,Brentford,4,1,H,2,1,H,S Attwell
2122-westham-norwich,2021-22,2122,2022-01-12,West Ham,Norwich,2,0,H,1,0,H,S Hooper
2122-brighton-crystalpalace,2021-22,2122,2022-01-14,Brighton,Crystal Palace,1,1,D,0,0,D,R Jones
2122-astonvilla-manunited,2021-22,2122,2022-01-15,Aston Villa,Man United,2,2,D,0,1,A,D Coote
2122-mancity-chelsea,2021-22,2122,2022-01-15,Man City,Chelsea,1,0,H,0,0,D,C Pawson
2122-newcastle-watford,2021-22,2122,2022-01-15,Newcastle,Watford,1,1,D,0,0,D,P Tierney
