match_id,season,season_code,date,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,referee,stage,neutral
ucl202425-celticfc-rbleipzig-2024-11-05,2024-25,202425,2024-11-05,Celtic FC,RB Leipzig,3,1,H,2.0,1.0,H,,League phase / group stage,False
ucl202425-bolognafc1909-asmonacofc-2024-11-05,2024-25,202425,2024-11-05,Bologna FC 1909,AS Monaco FC,0,1,A,0.0,0.0,D,,League phase / group stage,False
ucl202425-sportingclubedeportugal-manchestercityfc-2024-11-05,2024-25,202425,2024-11-05,Sporting Clube de Portugal,Manchester City FC,4,1,H,1.0,1.0,D,,League phase / group stage,False
ucl202425-psv-gironafc-2024-11-05,2024-25,202425,2024-11-05,PSV,Girona FC,4,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202425-kslovanbratislava-gnkdinamozagreb-2024-11-05,2024-25,202425,2024-11-05,ŠK Slovan Bratislava,GNK Dinamo Zagreb,1,4,A,1.0,2.0,A,,League phase / group stage,False
ucl202425-fcbayernmnchen-sportlisboaebenfica-2024-11-06,2024-25,202425,2024-11-06,FC Bayern München,Sport Lisboa e Benfica,1,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-fcinternazionalemilano-arsenalfc-2024-11-06,2024-25,202425,2024-11-06,FC Internazionale Milano,Arsenal FC,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-parissaintgermainfc-clubatlticodemadrid-2024-11-06,2024-25,202425,2024-11-06,Paris Saint-Germain FC,Club Atlético de Madrid,1,2,A,1.0,1.0,D,,League phase / group stage,False
ucl202425-vfbstuttgart-atalantabc-2024-11-06,2024-25,202425,2024-11-06,VfB Stuttgart,Atalanta BC,0,2,A,0.0,0.0,D,,League phase / group stage,False
ucl202425-fkcrvenazvezda-fcbarcelona-2024-11-06,2024-25,202425,2024-11-06,FK Crvena Zvezda,FC Barcelona,2,5,A,1.0,2.0,A,,League phase / group stage,False
ucl202425-fkshakhtardonetsk-bscyoungboys-2024-11-06,2024-25,202425,2024-11-06,FK Shakhtar Donetsk,BSC Young Boys,2,1,H,2.0,1.0,H,,League phase / group stage,False
ucl202425-clubbruggekv-astonvillafc-2024-11-06,2024-25,202425,2024-11-06,Club Brugge KV,Aston Villa FC,1,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-acspartapraha-stadebrestois29-2024-11-06,2024-25,202425,2024-11-06,AC Sparta Praha,Stade Brestois 29,1,2,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-feyenoordrotterdam-fcredbullsalzburg-2024-11-06,2024-25,202425,2024-11-06,Feyenoord Rotterdam,FC Red Bull Salzburg,1,3,A,0.0,1.0,A,,League phase / group stage,False
ucl202122-inter-shakhtardonetsk-2024-11-24,2021-22,202122,2024-11-24,Inter,Shakhtar Donetsk,2,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202122-fcsheriff-realmadrid-2024-11-24,2021-22,202122,2024-11-24,FC Sheriff,Real Madrid,0,3,A,0.0,2.0,A,,League phase / group stage,False
ucl202425-acspartapraha-clubatlticodemadrid-2024-11-26,2024-25,202425,2024-11-26,AC Sparta Praha,Club Atlético de Madrid,0,6,A,0.0,2.0,A,,League phase / group stage,False
ucl202425-sportingclubedeportugal-arsenalfc-2024-11-26,2024-25,202425,2024-11-26,Sporting Clube de Portugal,Arsenal FC,1,5,A,0.0,3.0,A,,League phase / group stage,False
ucl202425-bscyoungboys-atalantabc-2024-11-26,2024-25,202425,2024-11-26,BSC Young Boys,Atalanta BC,1,6,A,1.0,4.0,A,,League phase / group stage,False
ucl202425-fcbayernmnchen-parissaintgermainfc-2024-11-26,2024-25,202425,2024-11-26,FC Bayern München,Paris Saint-Germain FC,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-fcbarcelona-stadebrestois29-2024-11-26,2024-25,202425,2024-11-26,FC Barcelona,Stade Brestois 29,3,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-fcinternazionalemilano-rbleipzig-2024-11-26,2024-25,202425,2024-11-26,FC Internazionale Milano,RB Leipzig,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-manchestercityfc-feyenoordrotterdam-2024-11-26,2024-25,202425,2024-11-26,Manchester City FC,Feyenoord Rotterdam,3,3,D,1.0,0.0,H,,League phase / group stage,False
ucl202425-bayer04leverkusen-fcredbullsalzburg-2024-11-26,2024-25,202425,2024-11-26,Bayer 04 Leverkusen,FC Red Bull Salzburg,5,0,H,3.0,0.0,H,,League phase / group stage,False
ucl202425-kslovanbratislava-acmilan-2024-11-26,2024-25,202425,2024-11-26,ŠK Slovan Bratislava,AC Milan,2,3,A,1.0,1.0,D,,League phase / group stage,False
ucl202425-psv-fkshakhtardonetsk-2024-11-27,2024-25,202425,2024-11-27,PSV,FK Shakhtar Donetsk,3,2,H,0.0,2.0,A,,League phase / group stage,False
ucl202425-gnkdinamozagreb-borussiadortmund-2024-11-27,2024-25,202425,2024-11-27,GNK Dinamo Zagreb,Borussia Dortmund,0,3,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-celticfc-clubbruggekv-2024-11-27,2024-25,202425,2024-11-27,Celtic FC,Club Brugge KV,1,1,D,0.0,1.0,A,,League phase / group stage,False
ucl202425-liverpoolfc-realmadridcf-2024-11-27,2024-25,202425,2024-11-27,Liverpool FC,Real Madrid CF,2,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-astonvillafc-juventusfc-2024-11-27,2024-25,202425,2024-11-27,Aston Villa FC,Juventus FC,0,0,D,,,,,League phase / group stage,False
ucl202425-asmonacofc-sportlisboaebenfica-2024-11-27,2024-25,202425,2024-11-27,AS Monaco FC,Sport Lisboa e Benfica,2,3,A,1.0,0.0,H,,League phase / group stage,False
ucl202425-fkcrvenazvezda-vfbstuttgart-2024-11-27,2024-25,202425,2024-11-27,FK Crvena Zvezda,VfB Stuttgart,5,1,H,2.0,1.0,H,,League phase / group stage,False
ucl202425-bolognafc1909-lilleosc-2024-11-27,2024-25,202425,2024-11-27,Bologna FC 1909,Lille OSC,1,2,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-sksturmgraz-gironafc-2024-11-27,2024-25,202425,2024-11-27,SK Sturm Graz,Girona FC,1,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202122-realmadrid-inter-2024-12-07,2021-22,202122,2024-12-07,Real Madrid,Inter,2,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202122-shakhtardonetsk-fcsheriff-2024-12-07,2021-22,202122,2024-12-07,Shakhtar Donetsk,FC Sheriff,1,1,D,1.0,0.0,H,,League phase / group stage,False
ucl202425-fcredbullsalzburg-parissaintgermainfc-2024-12-10,2024-25,202425,2024-12-10,FC Red Bull Salzburg,Paris Saint-Germain FC,0,3,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-fkshakhtardonetsk-fcbayernmnchen-2024-12-10,2024-25,202425,2024-12-10,FK Shakhtar Donetsk,FC Bayern München,1,5,A,1.0,2.0,A,,League phase / group stage,False
ucl202425-bayer04leverkusen-fcinternazionalemilano-2024-12-10,2024-25,202425,2024-12-10,Bayer 04 Leverkusen,FC Internazionale Milano,1,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-atalantabc-realmadridcf-2024-12-10,2024-25,202425,2024-12-10,Atalanta BC,Real Madrid CF,2,3,A,1.0,1.0,D,,League phase / group stage,False
ucl202425-rbleipzig-astonvillafc-2024-12-10,2024-25,202425,2024-12-10,RB Leipzig,Aston Villa FC,2,3,A,1.0,1.0,D,,League phase / group stage,False
ucl202425-stadebrestois29-psv-2024-12-10,2024-25,202425,2024-12-10,Stade Brestois 29,PSV,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-gnkdinamozagreb-celticfc-2024-12-10,2024-25,202425,2024-12-10,GNK Dinamo Zagreb,Celtic FC,0,0,D,,,,,League phase / group stage,False
ucl202425-gironafc-liverpoolfc-2024-12-10,2024-25,202425,2024-12-10,Girona FC,Liverpool FC,0,1,A,0.0,0.0,D,,League phase / group stage,False
ucl202425-clubbruggekv-sportingclubedeportugal-2024-12-10,2024-25,202425,2024-12-10,Club Brugge KV,Sporting Clube de Portugal,2,1,H,1.0,1.0,D,,League phase / group stage,False
ucl202425-feyenoordrotterdam-acspartapraha-2024-12-11,2024-25,202425,2024-12-11,Feyenoord Rotterdam,AC Sparta Praha,4,2,H,3.0,1.0,H,,League phase / group stage,False
ucl202425-juventusfc-manchestercityfc-2024-12-11,2024-25,202425,2024-12-11,Juventus FC,Manchester City FC,2,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-lilleosc-sksturmgraz-2024-12-11,2024-25,202425,2024-12-11,Lille OSC,SK Sturm Graz,3,2,H,2.0,1.0,H,,League phase / group stage,False
ucl202425-sportlisboaebenfica-bolognafc1909-2024-12-11,2024-25,202425,2024-12-11,Sport Lisboa e Benfica,Bologna FC 1909,0,0,D,,,,,League phase / group stage,False
ucl202425-acmilan-fkcrvenazvezda-2024-12-11,2024-25,202425,2024-12-11,AC Milan,FK Crvena Zvezda,2,1,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-borussiadortmund-fcbarcelona-2024-12-11,2024-25,202425,2024-12-11,Borussia Dortmund,FC Barcelona,2,3,A,0.0,0.0,D,,League phase / group stage,False
ucl202425-vfbstuttgart-bscyoungboys-2024-12-11,2024-25,202425,2024-12-11,VfB Stuttgart,BSC Young Boys,5,1,H,1.0,1.0,D,,League phase / group stage,False
ucl202425-clubatlticodemadrid-kslovanbratislava-2024-12-11,2024-25,202425,2024-12-11,Club Atlético de Madrid,ŠK Slovan Bratislava,3,1,H,2.0,0.0,H,,League phase / group stage,False
ucl202425-arsenalfc-asmonacofc-2024-12-11,2024-25,202425,2024-12-11,Arsenal FC,AS Monaco FC,3,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-fkcrvenazvezda-psv-2025-01-21,2024-25,202425,2025-01-21,FK Crvena Zvezda,PSV,2,3,A,0.0,3.0,A,,League phase / group stage,False
ucl202425-clubbruggekv-juventusfc-2025-01-21,2024-25,202425,2025-01-21,Club Brugge KV,Juventus FC,0,0,D,,,,,League phase / group stage,False
ucl202425-clubatlticodemadrid-bayer04leverkusen-2025-01-21,2024-25,202425,2025-01-21,Club Atlético de Madrid,Bayer 04 Leverkusen,2,1,H,0.0,1.0,A,,League phase / group stage,False
ucl202425-sportlisboaebenfica-fcbarcelona-2025-01-21,2024-25,202425,2025-01-21,Sport Lisboa e Benfica,FC Barcelona,4,5,A,3.0,1.0,H,,League phase / group stage,False
ucl202425-kslovanbratislava-vfbstuttgart-2025-01-21,2024-25,202425,2025-01-21,ŠK Slovan Bratislava,VfB Stuttgart,1,3,A,0.0,2.0,A,,League phase / group stage,False
ucl202425-liverpoolfc-lilleosc-2025-01-21,2024-25,202425,2025-01-21,Liverpool FC,Lille OSC,2,1,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-asmonacofc-astonvillafc-2025-01-21,2024-25,202425,2025-01-21,AS Monaco FC,Aston Villa FC,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-atalantabc-sksturmgraz-2025-01-21,2024-25,202425,2025-01-21,Atalanta BC,SK Sturm Graz,5,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-bolognafc1909-borussiadortmund-2025-01-21,2024-25,202425,2025-01-21,Bologna FC 1909,Borussia Dortmund,2,1,H,0.0,1.0,A,,League phase / group stage,False
ucl202425-rbleipzig-sportingclubedeportugal-2025-01-22,2024-25,202425,2025-01-22,RB Leipzig,Sporting Clube de Portugal,2,1,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-celticfc-bscyoungboys-2025-01-22,2024-25,202425,2025-01-22,Celtic FC,BSC Young Boys,1,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-arsenalfc-gnkdinamozagreb-2025-01-22,2024-25,202425,2025-01-22,Arsenal FC,GNK Dinamo Zagreb,3,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-feyenoordrotterdam-fcbayernmnchen-2025-01-22,2024-25,202425,2025-01-22,Feyenoord Rotterdam,FC Bayern München,3,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202425-realmadridcf-fcredbullsalzburg-2025-01-22,2024-25,202425,2025-01-22,Real Madrid CF,FC Red Bull Salzburg,5,1,H,2.0,0.0,H,,League phase / group stage,False
ucl202425-parissaintgermainfc-manchestercityfc-2025-01-22,2024-25,202425,2025-01-22,Paris Saint-Germain FC,Manchester City FC,4,2,H,0.0,0.0,D,,League phase / group stage,False
ucl202425-acspartapraha-fcinternazionalemilano-2025-01-22,2024-25,202425,2025-01-22,AC Sparta Praha,FC Internazionale Milano,0,1,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-fkshakhtardonetsk-stadebrestois29-2025-01-22,2024-25,202425,2025-01-22,FK Shakhtar Donetsk,Stade Brestois 29,2,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202425-acmilan-gironafc-2025-01-22,2024-25,202425,2025-01-22,AC Milan,Girona FC,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-bayer04leverkusen-acspartapraha-2025-01-29,2024-25,202425,2025-01-29,Bayer 04 Leverkusen,AC Sparta Praha,2,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-fcredbullsalzburg-clubatlticodemadrid-2025-01-29,2024-25,202425,2025-01-29,FC Red Bull Salzburg,Club Atlético de Madrid,1,4,A,0.0,3.0,A,,League phase / group stage,False
ucl202425-psv-liverpoolfc-2025-01-29,2024-25,202425,2025-01-29,PSV,Liverpool FC,3,2,H,3.0,2.0,H,,League phase / group stage,False
ucl202425-lilleosc-feyenoordrotterdam-2025-01-29,2024-25,202425,2025-01-29,Lille OSC,Feyenoord Rotterdam,6,1,H,2.0,1.0,H,,League phase / group stage,False
ucl202425-gnkdinamozagreb-acmilan-2025-01-29,2024-25,202425,2025-01-29,GNK Dinamo Zagreb,AC Milan,2,1,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-juventusfc-sportlisboaebenfica-2025-01-29,2024-25,202425,2025-01-29,Juventus FC,Sport Lisboa e Benfica,0,2,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-manchestercityfc-clubbruggekv-2025-01-29,2024-25,202425,2025-01-29,Manchester City FC,Club Brugge KV,3,1,H,0.0,1.0,A,,League phase / group stage,False
ucl202425-sksturmgraz-rbleipzig-2025-01-29,2024-25,202425,2025-01-29,SK Sturm Graz,RB Leipzig,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-fcbarcelona-atalantabc-2025-01-29,2024-25,202425,2025-01-29,FC Barcelona,Atalanta BC,2,2,D,0.0,0.0,D,,League phase / group stage,False
ucl202425-borussiadortmund-fkshakhtardonetsk-2025-01-29,2024-25,202425,2025-01-29,Borussia Dortmund,FK Shakhtar Donetsk,3,1,H,2.0,0.0,H,,League phase / group stage,False
ucl202425-fcbayernmnchen-kslovanbratislava-2025-01-29,2024-25,202425,2025-01-29,FC Bayern München,ŠK Slovan Bratislava,3,1,H,1.0,0.0,H,,League phase / group stage,False
ucl202425-vfbstuttgart-parissaintgermainfc-2025-01-29,2024-25,202425,2025-01-29,VfB Stuttgart,Paris Saint-Germain FC,1,4,A,0.0,3.0,A,,League phase / group stage,False
ucl202425-gironafc-arsenalfc-2025-01-29,2024-25,202425,2025-01-29,Girona FC,Arsenal FC,1,2,A,1.0,2.0,A,,League phase / group stage,False
ucl202425-bscyoungboys-fkcrvenazvezda-2025-01-29,2024-25,202425,2025-01-29,BSC Young Boys,FK Crvena Zvezda,0,1,A,0.0,0.0,D,,League phase / group stage,False
ucl202425-sportingclubedeportugal-bolognafc1909-2025-01-29,2024-25,202425,2025-01-29,Sporting Clube de Portugal,Bologna FC 1909,1,1,D,0.0,1.0,A,,League phase / group stage,False
ucl202425-fcinternazionalemilano-asmonacofc-2025-01-29,2024-25,202425,2025-01-29,FC Internazionale Milano,AS Monaco FC,3,0,H,2.0,0.0,H,,League phase / group stage,False
ucl202425-stadebrestois29-realmadridcf-2025-01-29,2024-25,202425,2025-01-29,Stade Brestois 29,Real Madrid CF,0,3,A,0.0,1.0,A,,League phase / group stage,False
ucl202425-astonvillafc-celticfc-2025-01-29,2024-25,202425,2025-01-29,Aston Villa FC,Celtic FC,4,2,H,2.0,2.0,D,,League phase / group stage,False
ucl202425-stadebrestois29-parissaintgermainfc-2025-02-11,2024-25,202425,2025-02-11,Stade Brestois 29,Paris Saint-Germain FC,0,3,A,0.0,2.0,A,,Play-off round,False
ucl202425-manchestercityfc-realmadridcf-2025-02-11,2024-25,202425,2025-02-11,Manchester City FC,Real Madrid CF,2,3,A,1.0,0.0,H,,Play-off round,False
ucl202425-juventusfc-psv-2025-02-11,2024-25,202425,2025-02-11,Juventus FC,PSV,2,1,H,1.0,0.0,H,,Play-off round,False
ucl202425-sportingclubedeportugal-borussiadortmund-2025-02-11,2024-25,202425,2025-02-11,Sporting Clube de Portugal,Borussia Dortmund,0,3,A,0.0,0.0,D,,Play-off round,False
ucl202425-clubbruggekv-atalantabc-2025-02-12,2024-25,202425,2025-02-12,Club Brugge KV,Atalanta BC,2,1,H,1.0,1.0,D,,Play-off round,False
ucl202425-asmonacofc-sportlisboaebenfica-2025-02-12,2024-25,202425,2025-02-12,AS Monaco FC,Sport Lisboa e Benfica,0,1,A,0.0,0.0,D,,Play-off round,False
ucl202425-celticfc-fcbayernmnchen-2025-02-12,2024-25,202425,2025-02-12,Celtic FC,FC Bayern München,1,2,A,0.0,1.0,A,,Play-off round,False
ucl202425-feyenoordrotterdam-acmilan-2025-02-12,2024-25,202425,2025-02-12,Feyenoord Rotterdam,AC Milan,1,0,H,1.0,0.0,H,,Play-off round,False
ucl202425-sportlisboaebenfica-asmonacofc-2025-02-18,2024-25,202425,2025-02-18,Sport Lisboa e Benfica,AS Monaco FC,3,3,D,1.0,1.0,D,,Play-off round,False
ucl202425-atalantabc-clubbruggekv-2025-02-18,2024-25,202425,2025-02-18,Atalanta BC,Club Brugge KV,1,3,A,0.0,3.0,A,,Play-off round,False
ucl202425-fcbayernmnchen-celticfc-2025-02-18,2024-25,202425,2025-02-18,FC Bayern München,Celtic FC,1,1,D,0.0,0.0,D,,Play-off round,False
ucl202425-acmilan-feyenoordrotterdam-2025-02-18,2024-25,202425,2025-02-18,AC Milan,Feyenoord Rotterdam,1,1,D,1.0,0.0,H,,Play-off round,False
ucl202425-borussiadortmund-sportingclubedeportugal-2025-02-19,2024-25,202425,2025-02-19,Borussia Dortmund,Sporting Clube de Portugal,0,0,D,,,,,Play-off round,False
ucl202425-parissaintgermainfc-stadebrestois29-2025-02-19,2024-25,202425,2025-02-19,Paris Saint-Germain FC,Stade Brestois 29,7,0,H,2.0,0.0,H,,Play-off round,False
ucl202425-realmadridcf-manchestercityfc-2025-02-19,2024-25,202425,2025-02-19,Real Madrid CF,Manchester City FC,3,1,H,2.0,0.0,H,,Play-off round,False
ucl202425-psv-juventusfc-2025-02-19,2024-25,202425,2025-02-19,PSV,Juventus FC,3,1,H,0.0,0.0,D,,Play-off round,False
ucl202425-realmadridcf-clubatlticodemadrid-2025-03-04,2024-25,202425,2025-03-04,Real Madrid CF,Club Atlético de Madrid,2,1,H,1.0,1.0,D,,Round of 16,False
ucl202425-clubbruggekv-astonvillafc-2025-03-04,2024-25,202425,2025-03-04,Club Brugge KV,Aston Villa FC,1,3,A,1.0,1.0,D,,Round of 16,False
ucl202425-borussiadortmund-lilleosc-2025-03-04,2024-25,202425,2025-03-04,Borussia Dortmund,Lille OSC,1,1,D,1.0,0.0,H,,Round of 16,False
ucl202425-psv-arsenalfc-2025-03-04,2024-25,202425,2025-03-04,PSV,Arsenal FC,1,7,A,1.0,3.0,A,,Round of 16,False
ucl202425-feyenoordrotterdam-fcinternazionalemilano-2025-03-05,2024-25,202425,2025-03-05,Feyenoord Rotterdam,FC Internazionale Milano,0,2,A,0.0,1.0,A,,Round of 16,False
ucl202425-fcbayernmnchen-bayer04leverkusen-2025-03-05,2024-25,202425,2025-03-05,FC Bayern München,Bayer 04 Leverkusen,3,0,H,1.0,0.0,H,,Round of 16,False
ucl202425-parissaintgermainfc-liverpoolfc-2025-03-05,2024-25,202425,2025-03-05,Paris Saint-Germain FC,Liverpool FC,0,1,A,0.0,0.0,D,,Round of 16,False
ucl202425-sportlisboaebenfica-fcbarcelona-2025-03-05,2024-25,202425,2025-03-05,Sport Lisboa e Benfica,FC Barcelona,0,1,A,0.0,0.0,D,,Round of 16,False
ucl202425-fcbarcelona-sportlisboaebenfica-2025-03-11,2024-25,202425,2025-03-11,FC Barcelona,Sport Lisboa e Benfica,3,1,H,3.0,1.0,H,,Round of 16,False
ucl202425-liverpoolfc-parissaintgermainfc-2025-03-11,2024-25,202425,2025-03-11,Liverpool FC,Paris Saint-Germain FC,0,1,A,0.0,1.0,A,,Round of 16,False
ucl202425-fcinternazionalemilano-feyenoordrotterdam-2025-03-11,2024-25,202425,2025-03-11,FC Internazionale Milano,Feyenoord Rotterdam,2,1,H,1.0,1.0,D,,Round of 16,False
ucl202425-bayer04leverkusen-fcbayernmnchen-2025-03-11,2024-25,202425,2025-03-11,Bayer 04 Leverkusen,FC Bayern München,0,2,A,0.0,0.0,D,,Round of 16,False
ucl202425-lilleosc-borussiadortmund-2025-03-12,2024-25,202425,2025-03-12,Lille OSC,Borussia Dortmund,1,2,A,1.0,0.0,H,,Round of 16,False
ucl202425-astonvillafc-clubbruggekv-2025-03-12,2024-25,202425,2025-03-12,Aston Villa FC,Club Brugge KV,3,0,H,0.0,0.0,D,,Round of 16,False
ucl202425-clubatlticodemadrid-realmadridcf-2025-03-12,2024-25,202425,2025-03-12,Club Atlético de Madrid,Real Madrid CF,1,0,H,1.0,0.0,H,,Round of 16,False
ucl202425-arsenalfc-psv-2025-03-12,2024-25,202425,2025-03-12,Arsenal FC,PSV,2,2,D,2.0,1.0,H,,Round of 16,False
ucl202425-arsenalfc-realmadridcf-2025-04-08,2024-25,202425,2025-04-08,Arsenal FC,Real Madrid CF,3,0,H,0.0,0.0,D,,Quarter-final,False
ucl202425-fcbayernmnchen-fcinternazionalemilano-2025-04-08,2024-25,202425,2025-04-08,FC Bayern München,FC Internazionale Milano,1,2,A,0.0,1.0,A,,Quarter-final,False
ucl202425-fcbarcelona-borussiadortmund-2025-04-09,2024-25,202425,2025-04-09,FC Barcelona,Borussia Dortmund,4,0,H,1.0,0.0,H,,Quarter-final,False
ucl202425-parissaintgermainfc-astonvillafc-2025-04-09,2024-25,202425,2025-04-09,Paris Saint-Germain FC,Aston Villa FC,3,1,H,1.0,1.0,D,,Quarter-final,False
ucl202425-astonvillafc-parissaintgermainfc-2025-04-15,2024-25,202425,2025-04-15,Aston Villa FC,Paris Saint-Germain FC,3,2,H,1.0,2.0,A,,Quarter-final,False
ucl202425-borussiadortmund-fcbarcelona-2025-04-15,2024-25,202425,2025-04-15,Borussia Dortmund,FC Barcelona,3,1,H,1.0,0.0,H,,Quarter-final,False
ucl202425-realmadridcf-arsenalfc-2025-04-16,2024-25,202425,2025-04-16,Real Madrid CF,Arsenal FC,1,2,A,0.0,0.0,D,,Quarter-final,False
ucl202425-fcinternazionalemilano-fcbayernmnchen-2025-04-16,2024-25,202425,2025-04-16,FC Internazionale Milano,FC Bayern München,2,2,D,0.0,0.0,D,,Quarter-final,False
ucl202425-arsenalfc-parissaintgermainfc-2025-04-29,2024-25,202425,2025-04-29,Arsenal FC,Paris Saint-Germain FC,0,1,A,0.0,1.0,A,,Semi-final,False
ucl202425-fcbarcelona-fcinternazionalemilano-2025-04-30,2024-25,202425,2025-04-30,FC Barcelona,FC Internazionale Milano,3,3,D,2.0,2.0,D,,Semi-final,False
ucl202425-fcinternazionalemilano-fcbarcelona-2025-05-06,2024-25,202425,2025-05-06,FC Internazionale Milano,FC Barcelona,4,3,H,2.0,0.0,H,,Semi-final,False
ucl202425-parissaintgermainfc-arsenalfc-2025-05-07,2024-25,202425,2025-05-07,Paris Saint-Germain FC,Arsenal FC,2,1,H,1.0,0.0,H,,Semi-final,False
ucl202425-parissaintgermainfc-fcinternazionalemilano-2025-05-31,2024-25,202425,2025-05-31,Paris Saint-Germain FC,FC Internazionale Milano,5,0,H,2.0,0.0,H,,Final,True
ucl202223-tottenhamhotspur-olympiquemarseille-2025-09-07,2022-23,202223,2025-09-07,Tottenham Hotspur,Olympique Marseille,2,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202223-eintrachtfrankfurt-sportingcp-2025-09-07,2022-23,202223,2025-09-07,Eintracht Frankfurt,Sporting CP,0,3,A,0.0,0.0,D,,League phase / group stage,False
ucl202223-olympiquemarseille-eintrachtfrankfurt-2025-09-13,2022-23,202223,2025-09-13,Olympique Marseille,Eintracht Frankfurt,0,1,A,0.0,1.0,A,,League phase / group stage,False
ucl202223-sportingcp-tottenhamhotspur-2025-09-13,2022-23,202223,2025-09-13,Sporting CP,Tottenham Hotspur,2,0,H,0.0,0.0,D,,League phase / group stage,False
ucl202122-fcbarcelona-bayernmnchen-2025-09-14,2021-22,202122,2025-09-14,FC Barcelona,Bayern München,0,3,A,0.0,1.0,A,,League phase / group stage,False
ucl202122-dinamokiev-slbenfica-2025-09-14,2021-22,202122,2025-09-14,Dinamo Kiev,SL Benfica,0,0,D,,,,,League phase / group stage,False
ucl202526-athleticclub-arsenalfc-2025-09-16,2025-26,202526,2025-09-16,Athletic Club,Arsenal FC,0,2,A,0.0,0.0,D,,League phase / group stage,False
ucl202526-psv-royaleunionsaintgilloise-2025-09-16,2025-26,202526,2025-09-16,PSV,Royale Union Saint-Gilloise,1,3,A,0.0,2.0,A,,League phase / group stage,False
ucl202526-juventusfc-borussiadortmund-2025-09-16,2025-26,202526,2025-09-16,Juventus FC,Borussia Dortmund,4,4,D,0.0,0.0,D,,League phase / group stage,False
ucl202526-sportlisboaebenfica-qarabaadamfk-2025-09-16,2025-26,202526,2025-09-16,Sport Lisboa e Benfica,Qarabağ Ağdam FK,2,3,A,2.0,1.0,H,,League phase / group stage,False
ucl202526-tottenhamhotspurfc-villarrealcf-2025-09-16,2025-26,202526,2025-09-16,Tottenham Hotspur FC,Villarreal CF,1,0,H,1.0,0.0,H,,League phase / group stage,False
ucl202526-realmadridcf-olympiquedemarseille-2025-09-16,2025-26,202526,2025-09-16,Real Madrid CF,Olympique de Marseille,2,1,H,1.0,1.0,D,,League phase / group stage,False
